1780685378.579753 server started (67287): version 3.6b, socket /private/tmp/tmux-501/default, protocol 8
1780685378.579765 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780685378.579771 using libevent 2.1.12-stable select
1780685378.579775 using utf8proc 2.11.3
1780685378.579777 using ncurses 6.6 20251230
1780685378.603023 cmd_parse_build_commands 0:2: next-word
1780685378.603025 args_parse_flags: next -X
1780685378.603026 args_parse_flags: -X
1780685378.603028 args_parse_flags: next next-word
1780685378.603029 args_parse: flags end at 2 of 3
1780685378.603031 args_parse: 2 = next-word (type STRING)
1780685378.603033 cmd_parse_build_commands: send-keys -X next-word
1780685378.603034 args_parse_flags: next -Tcopy-mode-vi
1780685378.603037 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603039 args_parse_flags: next w
1780685378.603040 args_parse: flags end at 2 of 4
1780685378.603042 args_parse: 2 = w (type STRING)
1780685378.603044 args_parse: 3 = send-keys -X next-word (type COMMANDS)
1780685378.603047 cmd_parse_build_commands: bind-key -T copy-mode-vi w { send-keys -X next-word }
1780685378.603049 cmdq_get_command: [bind-key/0xb830cf400] group 2576
1780685378.603051 cmdq_append <global>: [bind-key/0xb830cf400]
1780685378.603052 yylex_token: end at WS
1780685378.603054 yylex_token: bind
1780685378.603056 yylex_token: end at WS
1780685378.603057 yylex_token: -Tcopy-mode-vi
1780685378.603058 yylex_token: end at WS
1780685378.603060 yylex_token: {
1780685378.603061 yylex_token: end at WS
1780685378.603063 yylex_token: send
1780685378.603064 yylex_token: end at WS
1780685378.603066 yylex_token: -X
1780685378.603068 yylex_token: end at WS
1780685378.603069 yylex_token: previous-paragraph
1780685378.603071 cmd_parse_build_commands 0:0: bind
1780685378.603072 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603074 cmd_parse_build_commands 0:2: {
1780685378.603075 cmd_parse_build_commands 0:3 0:0: send
1780685378.603077 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603078 cmd_parse_build_commands 0:3 0:2: previous-paragraph
1780685378.603080 cmd_parse_build_commands 0:0: send
1780685378.603082 cmd_parse_build_commands 0:1: -X
1780685378.603083 cmd_parse_build_commands 0:2: previous-paragraph
1780685378.603085 args_parse_flags: next -X
1780685378.603087 args_parse_flags: -X
1780685378.603088 args_parse_flags: next previous-paragraph
1780685378.603090 args_parse: flags end at 2 of 3
1780685378.603091 args_parse: 2 = previous-paragraph (type STRING)
1780685378.603094 cmd_parse_build_commands: send-keys -X previous-paragraph
1780685378.603095 args_parse_flags: next -Tcopy-mode-vi
1780685378.603097 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603098 args_parse_flags: next {
1780685378.603099 args_parse: flags end at 2 of 4
1780685378.603101 args_parse: 2 = { (type STRING)
1780685378.603103 args_parse: 3 = send-keys -X previous-paragraph (type COMMANDS)
1780685378.603107 cmd_parse_build_commands: bind-key -T copy-mode-vi \\{ { send-keys -X previous-paragraph }
1780685378.603109 cmdq_get_command: [bind-key/0xb830cf500] group 2584
1780685378.603110 cmdq_append <global>: [bind-key/0xb830cf500]
1780685378.603112 yylex_token: end at WS
1780685378.603113 yylex_token: bind
1780685378.603115 yylex_token: end at WS
1780685378.603117 yylex_token: -Tcopy-mode-vi
1780685378.603118 yylex_token: end at WS
1780685378.603120 yylex_token: }
1780685378.603121 yylex_token: end at WS
1780685378.603122 yylex_token: send
1780685378.603124 yylex_token: end at WS
1780685378.603125 yylex_token: -X
1780685378.603127 yylex_token: end at WS
1780685378.603129 yylex_token: next-paragraph
1780685378.603130 cmd_parse_build_commands 0:0: bind
1780685378.603132 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603133 cmd_parse_build_commands 0:2: }
1780685378.603136 cmd_parse_build_commands 0:3 0:0: send
1780685378.603138 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603139 cmd_parse_build_commands 0:3 0:2: next-paragraph
1780685378.603141 cmd_parse_build_commands 0:0: send
1780685378.603143 cmd_parse_build_commands 0:1: -X
1780685378.603144 cmd_parse_build_commands 0:2: next-paragraph
1780685378.603146 args_parse_flags: next -X
1780685378.603148 args_parse_flags: -X
1780685378.603149 args_parse_flags: next next-paragraph
1780685378.603151 args_parse: flags end at 2 of 3
1780685378.603152 args_parse: 2 = next-paragraph (type STRING)
1780685378.603154 cmd_parse_build_commands: send-keys -X next-paragraph
1780685378.603156 args_parse_flags: next -Tcopy-mode-vi
1780685378.603157 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603159 args_parse_flags: next }
1780685378.603160 args_parse: flags end at 2 of 4
1780685378.603162 args_parse: 2 = } (type STRING)
1780685378.603164 args_parse: 3 = send-keys -X next-paragraph (type COMMANDS)
1780685378.603168 cmd_parse_build_commands: bind-key -T copy-mode-vi \\} { send-keys -X next-paragraph }
1780685378.603171 cmdq_get_command: [bind-key/0xb830cf600] group 2592
1780685378.603173 cmdq_append <global>: [bind-key/0xb830cf600]
1780685378.603174 yylex_token: end at WS
1780685378.603176 yylex_token: bind
1780685378.603177 yylex_token: end at WS
1780685378.603179 yylex_token: -Tcopy-mode-vi
1780685378.603180 yylex_get_word: %
1780685378.603182 yylex_token: end at WS
1780685378.603183 yylex_token: send
1780685378.603185 yylex_token: end at WS
1780685378.603186 yylex_token: -X
1780685378.603188 yylex_token: end at WS
1780685378.603190 yylex_token: next-matching-bracket
1780685378.603192 cmd_parse_build_commands 0:0: bind
1780685378.603193 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603195 cmd_parse_build_commands 0:2: %
1780685378.603196 cmd_parse_build_commands 0:3 0:0: send
1780685378.603198 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603199 cmd_parse_build_commands 0:3 0:2: next-matching-bracket
1780685378.603201 cmd_parse_build_commands 0:0: send
1780685378.603202 cmd_parse_build_commands 0:1: -X
1780685378.603204 cmd_parse_build_commands 0:2: next-matching-bracket
1780685378.603206 args_parse_flags: next -X
1780685378.603207 args_parse_flags: -X
1780685378.603209 args_parse_flags: next next-matching-bracket
1780685378.603210 args_parse: flags end at 2 of 3
1780685378.603212 args_parse: 2 = next-matching-bracket (type STRING)
1780685378.603214 cmd_parse_build_commands: send-keys -X next-matching-bracket
1780685378.603216 args_parse_flags: next -Tcopy-mode-vi
1780685378.603217 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603219 args_parse_flags: next %
1780685378.603220 args_parse: flags end at 2 of 4
1780685378.603222 args_parse: 2 = % (type STRING)
1780685378.603224 args_parse: 3 = send-keys -X next-matching-bracket (type COMMANDS)
1780685378.603228 cmd_parse_build_commands: bind-key -T copy-mode-vi \\% { send-keys -X next-matching-bracket }
1780685378.603230 cmdq_get_command: [bind-key/0xb830cf700] group 2600
1780685378.603231 cmdq_append <global>: [bind-key/0xb830cf700]
1780685378.603233 yylex_token: end at WS
1780685378.603234 yylex_token: bind
1780685378.603236 yylex_token: end at WS
1780685378.603237 yylex_token: -Tcopy-mode-vi
1780685378.603239 yylex_token: end at WS
1780685378.603240 yylex_token: Home
1780685378.603242 yylex_token: end at WS
1780685378.603243 yylex_token: send
1780685378.603245 yylex_token: end at WS
1780685378.603246 yylex_token: -X
1780685378.603248 yylex_token: end at WS
1780685378.603249 yylex_token: start-of-line
1780685378.603251 cmd_parse_build_commands 0:0: bind
1780685378.603253 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603254 cmd_parse_build_commands 0:2: Home
1780685378.603256 cmd_parse_build_commands 0:3 0:0: send
1780685378.603257 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603259 cmd_parse_build_commands 0:3 0:2: start-of-line
1780685378.603261 cmd_parse_build_commands 0:0: send
1780685378.603262 cmd_parse_build_commands 0:1: -X
1780685378.603263 cmd_parse_build_commands 0:2: start-of-line
1780685378.603266 args_parse_flags: next -X
1780685378.603267 args_parse_flags: -X
1780685378.603268 args_parse_flags: next start-of-line
1780685378.603270 args_parse: flags end at 2 of 3
1780685378.603271 args_parse: 2 = start-of-line (type STRING)
1780685378.603274 cmd_parse_build_commands: send-keys -X start-of-line
1780685378.603275 args_parse_flags: next -Tcopy-mode-vi
1780685378.603277 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603278 args_parse_flags: next Home
1780685378.603280 args_parse: flags end at 2 of 4
1780685378.603281 args_parse: 2 = Home (type STRING)
1780685378.603283 args_parse: 3 = send-keys -X start-of-line (type COMMANDS)
1780685378.603287 cmd_parse_build_commands: bind-key -T copy-mode-vi Home { send-keys -X start-of-line }
1780685378.603289 cmdq_get_command: [bind-key/0xb830cf800] group 2608
1780685378.603291 cmdq_append <global>: [bind-key/0xb830cf800]
1780685378.603292 yylex_token: end at WS
1780685378.603293 yylex_token: bind
1780685378.603297 yylex_token: end at WS
1780685378.603298 yylex_token: -Tcopy-mode-vi
1780685378.603300 yylex_token: end at WS
1780685378.603301 yylex_token: End
1780685378.603303 yylex_token: end at WS
1780685378.603304 yylex_token: send
1780685378.603306 yylex_token: end at WS
1780685378.603307 yylex_token: -X
1780685378.603309 yylex_token: end at WS
1780685378.603310 yylex_token: end-of-line
1780685378.603312 cmd_parse_build_commands 0:0: bind
1780685378.603313 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603315 cmd_parse_build_commands 0:2: End
1780685378.603316 cmd_parse_build_commands 0:3 0:0: send
1780685378.603318 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603319 cmd_parse_build_commands 0:3 0:2: end-of-line
1780685378.603321 cmd_parse_build_commands 0:0: send
1780685378.603322 cmd_parse_build_commands 0:1: -X
1780685378.603324 cmd_parse_build_commands 0:2: end-of-line
1780685378.603326 args_parse_flags: next -X
1780685378.603328 args_parse_flags: -X
1780685378.603329 args_parse_flags: next end-of-line
1780685378.603330 args_parse: flags end at 2 of 3
1780685378.603332 args_parse: 2 = end-of-line (type STRING)
1780685378.603334 cmd_parse_build_commands: send-keys -X end-of-line
1780685378.603336 args_parse_flags: next -Tcopy-mode-vi
1780685378.603337 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603339 args_parse_flags: next End
1780685378.603340 args_parse: flags end at 2 of 4
1780685378.603341 args_parse: 2 = End (type STRING)
1780685378.603344 args_parse: 3 = send-keys -X end-of-line (type COMMANDS)
1780685378.603347 cmd_parse_build_commands: bind-key -T copy-mode-vi End { send-keys -X end-of-line }
1780685378.603349 cmdq_get_command: [bind-key/0xb830cf900] group 2616
1780685378.603351 cmdq_append <global>: [bind-key/0xb830cf900]
1780685378.603352 yylex_token: end at WS
1780685378.603354 yylex_token: bind
1780685378.603356 yylex_token: end at WS
1780685378.603357 yylex_token: -Tcopy-mode-vi
1780685378.603359 yylex_token: end at WS
1780685378.603360 yylex_token: MouseDown1Pane
1780685378.603362 yylex_token: end at WS
1780685378.603364 yylex_token: select-pane
1780685378.603365 cmd_parse_build_commands 0:0: bind
1780685378.603367 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603368 cmd_parse_build_commands 0:2: MouseDown1Pane
1780685378.603370 cmd_parse_build_commands 0:3 0:0: select-pane
1780685378.603372 cmd_parse_build_commands 0:0: select-pane
1780685378.603374 args_parse: flags end at 1 of 1
1780685378.603376 cmd_parse_build_commands: select-pane
1780685378.603377 args_parse_flags: next -Tcopy-mode-vi
1780685378.603379 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603380 args_parse_flags: next MouseDown1Pane
1780685378.603381 args_parse: flags end at 2 of 4
1780685378.603383 args_parse: 2 = MouseDown1Pane (type STRING)
1780685378.603385 args_parse: 3 = select-pane (type COMMANDS)
1780685378.603388 cmd_parse_build_commands: bind-key -T copy-mode-vi MouseDown1Pane { select-pane }
1780685378.603390 cmdq_get_command: [bind-key/0xb830cfa00] group 2624
1780685378.603391 cmdq_append <global>: [bind-key/0xb830cfa00]
1780685378.603393 yylex_token: end at WS
1780685378.603394 yylex_token: bind
1780685378.603396 yylex_token: end at WS
1780685378.603398 yylex_token: -Tcopy-mode-vi
1780685378.603400 yylex_token: end at WS
1780685378.603401 yylex_token: MouseDrag1Pane
1780685378.603403 yylex_token: end at ;
1780685378.603404 yylex_token: select-pane
1780685378.603406 yylex_token: end at WS
1780685378.603407 yylex_token: send
1780685378.603409 yylex_token: end at WS
1780685378.603410 yylex_token: -X
1780685378.603412 yylex_token: end at WS
1780685378.603413 yylex_token: begin-selection
1780685378.603415 cmd_parse_build_commands 0:0: bind
1780685378.603417 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603418 cmd_parse_build_commands 0:2: MouseDrag1Pane
1780685378.603420 cmd_parse_build_commands 0:3 0:0: select-pane
1780685378.603421 cmd_parse_build_commands 0:3 1:0: send
1780685378.603423 cmd_parse_build_commands 0:3 1:1: -X
1780685378.603424 cmd_parse_build_commands 0:3 1:2: begin-selection
1780685378.603428 cmd_parse_build_commands 0:0: select-pane
1780685378.603430 cmd_parse_build_commands 1:0: send
1780685378.603431 cmd_parse_build_commands 1:1: -X
1780685378.603433 cmd_parse_build_commands 1:2: begin-selection
1780685378.603435 args_parse: flags end at 1 of 1
1780685378.603437 args_parse_flags: next -X
1780685378.603438 args_parse_flags: -X
1780685378.603440 args_parse_flags: next begin-selection
1780685378.603441 args_parse: flags end at 2 of 3
1780685378.603443 args_parse: 2 = begin-selection (type STRING)
1780685378.603446 cmd_parse_build_commands: select-pane ; send-keys -X begin-selection
1780685378.603447 args_parse_flags: next -Tcopy-mode-vi
1780685378.603449 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603450 args_parse_flags: next MouseDrag1Pane
1780685378.603452 args_parse: flags end at 2 of 4
1780685378.603453 args_parse: 2 = MouseDrag1Pane (type STRING)
1780685378.603456 args_parse: 3 = select-pane ; send-keys -X begin-selection (type COMMANDS)
1780685378.603460 cmd_parse_build_commands: bind-key -T copy-mode-vi MouseDrag1Pane { select-pane ; send-keys -X begin-selection }
1780685378.603462 cmdq_get_command: [bind-key/0xb830cfb00] group 2632
1780685378.603463 cmdq_append <global>: [bind-key/0xb830cfb00]
1780685378.603465 yylex_token: end at WS
1780685378.603466 yylex_token: bind
1780685378.603468 yylex_token: end at WS
1780685378.603469 yylex_token: -Tcopy-mode-vi
1780685378.603471 yylex_token: end at WS
1780685378.603473 yylex_token: MouseDragEnd1Pane
1780685378.603474 yylex_token: end at WS
1780685378.603476 yylex_token: send
1780685378.603477 yylex_token: end at WS
1780685378.603479 yylex_token: -X
1780685378.603481 yylex_token: end at WS
1780685378.603482 yylex_token: copy-pipe-and-cancel
1780685378.603484 cmd_parse_build_commands 0:0: bind
1780685378.603485 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603487 cmd_parse_build_commands 0:2: MouseDragEnd1Pane
1780685378.603488 cmd_parse_build_commands 0:3 0:0: send
1780685378.603490 cmd_parse_build_commands 0:3 0:1: -X
1780685378.603491 cmd_parse_build_commands 0:3 0:2: copy-pipe-and-cancel
1780685378.603493 cmd_parse_build_commands 0:0: send
1780685378.603494 cmd_parse_build_commands 0:1: -X
1780685378.603495 cmd_parse_build_commands 0:2: copy-pipe-and-cancel
1780685378.603497 args_parse_flags: next -X
1780685378.603498 args_parse_flags: -X
1780685378.603500 args_parse_flags: next copy-pipe-and-cancel
1780685378.603501 args_parse: flags end at 2 of 3
1780685378.603502 args_parse: 2 = copy-pipe-and-cancel (type STRING)
1780685378.603505 cmd_parse_build_commands: send-keys -X copy-pipe-and-cancel
1780685378.603506 args_parse_flags: next -Tcopy-mode-vi
1780685378.603507 args_parse_flag_argument: -T = copy-mode-vi
1780685378.603509 args_parse_flags: next MouseDragEnd1Pane
1780685378.603510 args_parse: flags end at 2 of 4
1780685378.603511 args_parse: 2 = MouseDragEnd1Pane (type STRING)
1780685378.603514 args_parse: 3 = send-keys -X copy-pipe-and-cancel (type COMMANDS)
1780685378.603517 cmd_parse_build_commands: bind-key -T copy-mode-vi MouseDragEnd1Pane { send-keys -X copy-pipe-and-cancel }
1780685378.603519 cmdq_get_command: [bind-key/0xb830cfc00] group 2641
1780685378.603520 cmdq_append <global>: [bind-key/0xb830cfc00]
1780685378.603522 yylex_token: end at WS
1780685378.603523 yylex_token: bind
1780685378.603525 yylex_token: end at WS
1780685378.603526 yylex_token: -Tcopy-mode-vi
1780685378.603528 yylex_token: end at WS
1780685378.603529 yylex_token: WheelUpPane
1780685378.603531 yylex_token: end at ;
1780685378.603532 yylex_token: select-pane
1780685378.603533 yylex_token: end at WS
1780685378.603534 yylex_token: send
1780685378.603536 yylex_token: end at WS
1780685378.603537 yylex_token: -N5
1780685378.603538 yylex_token: end at WS
1780685378.603540 yylex_token: -X
1780685378.603541 yylex_token: end at WS
1780685378.603542 yylex_token: scroll-up
1780685378.603544 cmd_parse_build_commands 0:0: bind
1780685378.603545 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1780685378.603547 cmd_parse_build_commands 0:2: WheelUpPane
1780685378.603550 cmd_parse_build_commands 0:3 0:0: select-pane
1780685378.603551 cmd_parse_build_commands 0:3 1:0: send
1780685378.603553 cmd_parse_build_commands 0:3 1:1: -N5
1780685378.603554 cmd_parse_build_commands 0:3 1:2: -X
1780685378.603556 cmd_parse_build_commands 0:3 1:3: scroll-up
1780685378.603557 cmd_parse_build_commands 0:0: select-pane
1780685378.603559 cmd_parse_build_commands 1:0: send
1780685378.603560 cmd_parse_build_commands 1:1: -N5
1780685378.603562 cmd_parse_build_commands 1:2: -X
1780685378.603563 cmd_parse_build_commands 1:3: scroll-up
