1780684924.430684 server started (58951): version 3.6b, socket /private/tmp/tmux-501/runie-test, protocol 8
1780684924.430710 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780684924.430716 using libevent 2.1.12-stable select
1780684924.430725 using utf8proc 2.11.3
1780684924.430731 using ncurses 6.6 20251230
1780684924.460674 cmd_find_best_session: 0 sessions to try
1780684924.460675 cmd_find_current_client: no target, return 0x0
1780684924.460677 cmd_find_best_session: 0 sessions to try
1780684924.460678 cmd_find_best_session: 0 sessions to try
1780684924.460680 key_bindings_add: 0x200000000076 C-v = send-keys -X page-down
1780684924.460682 cmd_find_best_session: 0 sessions to try
1780684924.460683 cmdq_next <global>: [bind-key/0xb8b417900] (0), flags 0
1780684924.460687 cmdq_fire_command <global>: (1467) bind-key -T copy-mode C-w { send-keys -X copy-pipe-and-cancel }
1780684924.460688 cmd_find_best_session: 0 sessions to try
1780684924.460689 cmd_find_current_client: no target, return 0x0
1780684924.460691 cmd_find_best_session: 0 sessions to try
1780684924.460692 cmd_find_current_client: no target, return 0x0
1780684924.460694 cmd_find_best_session: 0 sessions to try
1780684924.460695 cmd_find_best_session: 0 sessions to try
1780684924.460698 key_bindings_add: 0x200000000077 C-w = send-keys -X copy-pipe-and-cancel
1780684924.460699 cmd_find_best_session: 0 sessions to try
1780684924.460701 cmdq_next <global>: [bind-key/0xb8b417a00] (0), flags 0
1780684924.460704 cmdq_fire_command <global>: (1475) bind-key -T copy-mode Escape { send-keys -X cancel }
1780684924.460705 cmd_find_best_session: 0 sessions to try
1780684924.460707 cmd_find_current_client: no target, return 0x0
1780684924.460708 cmd_find_best_session: 0 sessions to try
1780684924.460710 cmd_find_current_client: no target, return 0x0
1780684924.460711 cmd_find_best_session: 0 sessions to try
1780684924.460712 cmd_find_best_session: 0 sessions to try
1780684924.460715 key_bindings_add: 0x1b Escape = send-keys -X cancel
1780684924.460716 cmd_find_best_session: 0 sessions to try
1780684924.460718 cmdq_next <global>: [bind-key/0xb8b417b00] (0), flags 0
1780684924.460721 cmdq_fire_command <global>: (1483) bind-key -T copy-mode Space { send-keys -X page-down }
1780684924.460724 cmd_find_best_session: 0 sessions to try
1780684924.460725 cmd_find_current_client: no target, return 0x0
1780684924.460727 cmd_find_best_session: 0 sessions to try
1780684924.460728 cmd_find_current_client: no target, return 0x0
1780684924.460730 cmd_find_best_session: 0 sessions to try
1780684924.460731 cmd_find_best_session: 0 sessions to try
1780684924.460733 key_bindings_add: 0x20 Space = send-keys -X page-down
1780684924.460735 cmd_find_best_session: 0 sessions to try
1780684924.460736 cmdq_next <global>: [bind-key/0xb8b417c00] (0), flags 0
1780684924.460740 cmdq_fire_command <global>: (1491) bind-key -T copy-mode , { send-keys -X jump-reverse }
1780684924.460741 cmd_find_best_session: 0 sessions to try
1780684924.460743 cmd_find_current_client: no target, return 0x0
1780684924.460744 cmd_find_best_session: 0 sessions to try
1780684924.460745 cmd_find_current_client: no target, return 0x0
1780684924.460747 cmd_find_best_session: 0 sessions to try
1780684924.460748 cmd_find_best_session: 0 sessions to try
1780684924.460751 key_bindings_add: 0x2c , = send-keys -X jump-reverse
1780684924.460752 cmd_find_best_session: 0 sessions to try
1780684924.460754 cmdq_next <global>: [bind-key/0xb8b417d00] (0), flags 0
1780684924.460757 cmdq_fire_command <global>: (1499) bind-key -T copy-mode \\; { send-keys -X jump-again }
1780684924.460758 cmd_find_best_session: 0 sessions to try
1780684924.460760 cmd_find_current_client: no target, return 0x0
1780684924.460761 cmd_find_best_session: 0 sessions to try
1780684924.460763 cmd_find_current_client: no target, return 0x0
1780684924.460764 cmd_find_best_session: 0 sessions to try
1780684924.460765 cmd_find_best_session: 0 sessions to try
1780684924.460768 key_bindings_add: 0x3b ; = send-keys -X jump-again
1780684924.460769 cmd_find_best_session: 0 sessions to try
1780684924.460771 cmdq_next <global>: [bind-key/0xb8b417e00] (0), flags 0
1780684924.460776 cmdq_fire_command <global>: (1507) bind-key -T copy-mode F { command-prompt -1 -p "(jump backward)" { send-keys -X jump-backward -- "%%" } }
1780684924.460777 cmd_find_best_session: 0 sessions to try
1780684924.460779 cmd_find_current_client: no target, return 0x0
1780684924.460780 cmd_find_best_session: 0 sessions to try
1780684924.460781 cmd_find_current_client: no target, return 0x0
1780684924.460783 cmd_find_best_session: 0 sessions to try
1780684924.460784 cmd_find_best_session: 0 sessions to try
1780684924.460788 key_bindings_add: 0x46 F = command-prompt -1 -p "(jump backward)" { send-keys -X jump-backward -- "%%" }
1780684924.460790 cmd_find_best_session: 0 sessions to try
1780684924.460792 cmdq_next <global>: [bind-key/0xb8b417f00] (0), flags 0
1780684924.460795 cmdq_fire_command <global>: (1519) bind-key -T copy-mode N { send-keys -X search-reverse }
1780684924.460796 cmd_find_best_session: 0 sessions to try
1780684924.460797 cmd_find_current_client: no target, return 0x0
1780684924.460799 cmd_find_best_session: 0 sessions to try
1780684924.460800 cmd_find_current_client: no target, return 0x0
1780684924.460802 cmd_find_best_session: 0 sessions to try
1780684924.460803 cmd_find_best_session: 0 sessions to try
1780684924.460806 key_bindings_add: 0x4e N = send-keys -X search-reverse
1780684924.460807 cmd_find_best_session: 0 sessions to try
1780684924.460809 cmdq_next <global>: [bind-key/0xb8b484000] (0), flags 0
1780684924.460812 cmdq_fire_command <global>: (1527) bind-key -T copy-mode P { send-keys -X toggle-position }
1780684924.460813 cmd_find_best_session: 0 sessions to try
1780684924.460815 cmd_find_current_client: no target, return 0x0
1780684924.460816 cmd_find_best_session: 0 sessions to try
1780684924.460817 cmd_find_current_client: no target, return 0x0
1780684924.460819 cmd_find_best_session: 0 sessions to try
1780684924.460820 cmd_find_best_session: 0 sessions to try
1780684924.460823 key_bindings_add: 0x50 P = send-keys -X toggle-position
1780684924.460824 cmd_find_best_session: 0 sessions to try
1780684924.460826 cmdq_next <global>: [bind-key/0xb8b484100] (0), flags 0
1780684924.460830 cmdq_fire_command <global>: (1535) bind-key -T copy-mode R { send-keys -X rectangle-toggle }
1780684924.460832 cmd_find_best_session: 0 sessions to try
1780684924.460833 cmd_find_current_client: no target, return 0x0
1780684924.460835 cmd_find_best_session: 0 sessions to try
1780684924.460836 cmd_find_current_client: no target, return 0x0
1780684924.460838 cmd_find_best_session: 0 sessions to try
1780684924.460839 cmd_find_best_session: 0 sessions to try
1780684924.460841 key_bindings_add: 0x52 R = send-keys -X rectangle-toggle
1780684924.460843 cmd_find_best_session: 0 sessions to try
1780684924.460845 cmdq_next <global>: [bind-key/0xb8b484200] (0), flags 0
1780684924.460849 cmdq_fire_command <global>: (1543) bind-key -T copy-mode T { command-prompt -1 -p "(jump to backward)" { send-keys -X jump-to-backward -- "%%" } }
1780684924.460851 cmd_find_best_session: 0 sessions to try
1780684924.460852 cmd_find_current_client: no target, return 0x0
1780684924.460854 cmd_find_best_session: 0 sessions to try
1780684924.460855 cmd_find_current_client: no target, return 0x0
1780684924.460857 cmd_find_best_session: 0 sessions to try
1780684924.460858 cmd_find_best_session: 0 sessions to try
1780684924.460862 key_bindings_add: 0x54 T = command-prompt -1 -p "(jump to backward)" { send-keys -X jump-to-backward -- "%%" }
1780684924.460863 cmd_find_best_session: 0 sessions to try
1780684924.460865 cmdq_next <global>: [bind-key/0xb8b484300] (0), flags 0
1780684924.460868 cmdq_fire_command <global>: (1555) bind-key -T copy-mode X { send-keys -X set-mark }
1780684924.460870 cmd_find_best_session: 0 sessions to try
1780684924.460871 cmd_find_current_client: no target, return 0x0
1780684924.460872 cmd_find_best_session: 0 sessions to try
1780684924.460874 cmd_find_current_client: no target, return 0x0
1780684924.460875 cmd_find_best_session: 0 sessions to try
1780684924.460877 cmd_find_best_session: 0 sessions to try
1780684924.460879 key_bindings_add: 0x58 X = send-keys -X set-mark
1780684924.460881 cmd_find_best_session: 0 sessions to try
1780684924.460882 cmdq_next <global>: [bind-key/0xb8b484400] (0), flags 0
1780684924.460887 cmdq_fire_command <global>: (1563) bind-key -T copy-mode f { command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" } }
1780684924.460889 cmd_find_best_session: 0 sessions to try
1780684924.460890 cmd_find_current_client: no target, return 0x0
1780684924.460891 cmd_find_best_session: 0 sessions to try
1780684924.460893 cmd_find_current_client: no target, return 0x0
1780684924.460894 cmd_find_best_session: 0 sessions to try
1780684924.460896 cmd_find_best_session: 0 sessions to try
1780684924.460900 key_bindings_add: 0x66 f = command-prompt -1 -p "(jump forward)" { send-keys -X jump-forward -- "%%" }
1780684924.460901 cmd_find_best_session: 0 sessions to try
1780684924.460903 cmdq_next <global>: [bind-key/0xb8b484500] (0), flags 0
1780684924.460907 cmdq_fire_command <global>: (1575) bind-key -T copy-mode g { command-prompt -p "(goto line)" { send-keys -X goto-line -- "%%" } }
1780684924.460909 cmd_find_best_session: 0 sessions to try
1780684924.460910 cmd_find_current_client: no target, return 0x0
1780684924.460912 cmd_find_best_session: 0 sessions to try
1780684924.460913 cmd_find_current_client: no target, return 0x0
1780684924.460914 cmd_find_best_session: 0 sessions to try
1780684924.460916 cmd_find_best_session: 0 sessions to try
1780684924.460919 key_bindings_add: 0x67 g = command-prompt -p "(goto line)" { send-keys -X goto-line -- "%%" }
1780684924.460921 cmd_find_best_session: 0 sessions to try
1780684924.460923 cmdq_next <global>: [bind-key/0xb8b484600] (0), flags 0
1780684924.460926 cmdq_fire_command <global>: (1587) bind-key -T copy-mode n { send-keys -X search-again }
1780684924.460927 cmd_find_best_session: 0 sessions to try
1780684924.460929 cmd_find_current_client: no target, return 0x0
1780684924.460930 cmd_find_best_session: 0 sessions to try
1780684924.460931 cmd_find_current_client: no target, return 0x0
1780684924.460933 cmd_find_best_session: 0 sessions to try
1780684924.460936 cmd_find_best_session: 0 sessions to try
1780684924.460938 key_bindings_add: 0x6e n = send-keys -X search-again
1780684924.460940 cmd_find_best_session: 0 sessions to try
1780684924.460941 cmdq_next <global>: [bind-key/0xb8b484700] (0), flags 0
1780684924.460944 cmdq_fire_command <global>: (1595) bind-key -T copy-mode q { send-keys -X cancel }
1780684924.460946 cmd_find_best_session: 0 sessions to try
1780684924.460947 cmd_find_current_client: no target, return 0x0
1780684924.460949 cmd_find_best_session: 0 sessions to try
1780684924.460950 cmd_find_current_client: no target, return 0x0
1780684924.460951 cmd_find_best_session: 0 sessions to try
1780684924.460953 cmd_find_best_session: 0 sessions to try
1780684924.460955 key_bindings_add: 0x71 q = send-keys -X cancel
1780684924.460957 cmd_find_best_session: 0 sessions to try
1780684924.460958 cmdq_next <global>: [bind-key/0xb8b484800] (0), flags 0
1780684924.460961 cmdq_fire_command <global>: (1603) bind-key -T copy-mode r { send-keys -X refresh-from-pane }
1780684924.460963 cmd_find_best_session: 0 sessions to try
1780684924.460964 cmd_find_current_client: no target, return 0x0
1780684924.460966 cmd_find_best_session: 0 sessions to try
1780684924.460967 cmd_find_current_client: no target, return 0x0
1780684924.460968 cmd_find_best_session: 0 sessions to try
1780684924.460970 cmd_find_best_session: 0 sessions to try
1780684924.460972 key_bindings_add: 0x72 r = send-keys -X refresh-from-pane
1780684924.460974 cmd_find_best_session: 0 sessions to try
1780684924.460975 cmdq_next <global>: [bind-key/0xb8b484900] (0), flags 0
1780684924.460980 cmdq_fire_command <global>: (1611) bind-key -T copy-mode t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" } }
1780684924.460982 cmd_find_best_session: 0 sessions to try
1780684924.460983 cmd_find_current_client: no target, return 0x0
1780684924.460984 cmd_find_best_session: 0 sessions to try
1780684924.460986 cmd_find_current_client: no target, return 0x0
1780684924.460987 cmd_find_best_session: 0 sessions to try
1780684924.460989 cmd_find_best_session: 0 sessions to try
1780684924.460992 key_bindings_add: 0x74 t = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward -- "%%" }
1780684924.460994 cmd_find_best_session: 0 sessions to try
1780684924.460996 cmdq_next <global>: [bind-key/0xb8b484a00] (0), flags 0
1780684924.460999 cmdq_fire_command <global>: (1623) bind-key -T copy-mode Home { send-keys -X start-of-line }
1780684924.461000 cmd_find_best_session: 0 sessions to try
1780684924.461002 cmd_find_current_client: no target, return 0x0
1780684924.461003 cmd_find_best_session: 0 sessions to try
1780684924.461004 cmd_find_current_client: no target, return 0x0
1780684924.461006 cmd_find_best_session: 0 sessions to try
1780684924.461007 cmd_find_best_session: 0 sessions to try
1780684924.461010 key_bindings_add: 0x10e269 Home = send-keys -X start-of-line
1780684924.461011 cmd_find_best_session: 0 sessions to try
1780684924.461013 cmdq_next <global>: [bind-key/0xb8b484b00] (0), flags 0
1780684924.461016 cmdq_fire_command <global>: (1631) bind-key -T copy-mode End { send-keys -X end-of-line }
1780684924.461017 cmd_find_best_session: 0 sessions to try
1780684924.461019 cmd_find_current_client: no target, return 0x0
1780684924.461020 cmd_find_best_session: 0 sessions to try
1780684924.461021 cmd_find_current_client: no target, return 0x0
1780684924.461023 cmd_find_best_session: 0 sessions to try
1780684924.461024 cmd_find_best_session: 0 sessions to try
1780684924.461026 key_bindings_add: 0x10e26a End = send-keys -X end-of-line
1780684924.461028 cmd_find_best_session: 0 sessions to try
1780684924.461029 cmdq_next <global>: [bind-key/0xb8b484c00] (0), flags 0
1780684924.461032 cmdq_fire_command <global>: (1639) bind-key -T copy-mode MouseDown1Pane select-pane
1780684924.461034 cmd_find_best_session: 0 sessions to try
1780684924.461035 cmd_find_current_client: no target, return 0x0
1780684924.461036 cmd_find_best_session: 0 sessions to try
1780684924.461040 cmd_find_current_client: no target, return 0x0
1780684924.461042 cmd_find_best_session: 0 sessions to try
1780684924.461043 cmd_find_best_session: 0 sessions to try
1780684924.461045 yylex_token: end at EOF
1780684924.461047 yylex_token: select-pane
1780684924.461048 cmd_parse_build_commands 0:0: select-pane
1780684924.461051 args_parse: flags end at 1 of 1
1780684924.461052 cmd_parse_build_commands: select-pane
1780684924.461054 key_bindings_add: 0x10e011 MouseDown1Pane = select-pane
1780684924.461056 cmd_find_best_session: 0 sessions to try
1780684924.461058 cmdq_next <global>: [bind-key/0xb8b484d00] (0), flags 0
1780684924.461061 cmdq_fire_command <global>: (1643) bind-key -T copy-mode MouseDrag1Pane { select-pane ; send-keys -X begin-selection }
1780684924.461063 cmd_find_best_session: 0 sessions to try
1780684924.461064 cmd_find_current_client: no target, return 0x0
1780684924.461065 cmd_find_best_session: 0 sessions to try
1780684924.461067 cmd_find_current_client: no target, return 0x0
1780684924.461068 cmd_find_best_session: 0 sessions to try
1780684924.461070 cmd_find_best_session: 0 sessions to try
1780684924.461073 key_bindings_add: 0x10e0b3 MouseDrag1Pane = select-pane ; send-keys -X begin-selection
1780684924.461075 cmd_find_best_session: 0 sessions to try
1780684924.461076 cmdq_next <global>: [bind-key/0xb8b484e00] (0), flags 0
1780684924.461080 cmdq_fire_command <global>: (1652) bind-key -T copy-mode MouseDragEnd1Pane { send-keys -X copy-pipe-and-cancel }
1780684924.461081 cmd_find_best_session: 0 sessions to try
1780684924.461083 cmd_find_current_client: no target, return 0x0
1780684924.461084 cmd_find_best_session: 0 sessions to try
1780684924.461086 cmd_find_current_client: no target, return 0x0
1780684924.461087 cmd_find_best_session: 0 sessions to try
1780684924.461088 cmd_find_best_session: 0 sessions to try
1780684924.461093 key_bindings_add: 0x10e104 MouseDragEnd1Pane = send-keys -X copy-pipe-and-cancel
1780684924.461094 cmd_find_best_session: 0 sessions to try
1780684924.461096 cmdq_next <global>: [bind-key/0xb8b484f00] (0), flags 0
1780684924.461100 cmdq_fire_command <global>: (1660) bind-key -T copy-mode WheelUpPane { select-pane ; send-keys -X -N 5 scroll-up }
1780684924.461101 cmd_find_best_session: 0 sessions to try
1780684924.461103 cmd_find_current_client: no target, return 0x0
1780684924.461104 cmd_find_best_session: 0 sessions to try
1780684924.461105 cmd_find_current_client: no target, return 0x0
1780684924.461107 cmd_find_best_session: 0 sessions to try
1780684924.461108 cmd_find_best_session: 0 sessions to try
1780684924.461112 key_bindings_add: 0x10e155 WheelUpPane = select-pane ; send-keys -X -N 5 scroll-up
1780684924.461114 cmd_find_best_session: 0 sessions to try
1780684924.461115 cmdq_next <global>: [bind-key/0xb8b485000] (0), flags 0
1780684924.461119 cmdq_fire_command <global>: (1669) bind-key -T copy-mode WheelDownPane { select-pane ; send-keys -X -N 5 scroll-down }
